ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,-4.2435126304626465,-1.4564006328582764,-1.082031011581421,-2.9403769969940186,0.19923332333564758,-1.3745635747909546,-1.4691414833068848,-1.4634270668029785,2.264354944229126,-0.5140125155448914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,-0.8085231781005859,-1.3139822483062744,1.0228080749511719,-3.434720277786255,0.9504780173301697,0.1330018937587738,-0.9070560336112976,0.37502521276474,2.614171266555786,0.0476139634847641,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,-4.4037981033325195,-1.4879369735717773,-0.9531384706497192,-2.993089199066162,0.13061152398586273,-1.3800359964370728,-1.506972312927246,-1.4198832511901855,2.0964274406433105,-0.5489402413368225,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,-4.576369285583496,-1.537280797958374,-1.002135992050171,-3.021942615509033,0.12739737331867218,-1.4008253812789917,-1.5331766605377197,-1.345301628112793,2.0228042602539062,-0.5535639524459839,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,-4.130892753601074,-1.529534935951233,-0.7580599188804626,-3.080704689025879,0.2976852059364319,-1.2367841005325317,-1.4394282102584839,-1.1350388526916504,1.992262363433838,-0.3427812159061432,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,-2.381850004196167,-1.4097754955291748,-0.011540614068508148,-3.2105813026428223,0.6832410097122192,-0.7701109647750854,-1.1555471420288086,-0.3518117070198059,2.368685722351074,-0.1053718850016594,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,-6.706977844238281,-1.5477862358093262,-2.093991994857788,-2.9893221855163574,-0.5890523791313171,-2.0457162857055664,-1.850508213043213,-1.8198215961456299,1.717868447303772,-0.9142187237739563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,-4.996480941772461,-1.570326805114746,-0.20547524094581604,-4.12723970413208,-0.12647567689418793,-1.8075838088989258,-1.515444040298462,-0.3157864511013031,4.861941814422607,-0.9494426846504211,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,-7.46053409576416,-1.7015905380249023,-2.0606613159179688,-3.318690299987793,-0.6388033628463745,-2.1233444213867188,-1.9790732860565186,-2.0030179023742676,1.7962539196014404,-0.9650940895080566,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,-7.970528602600098,-1.8833591938018799,-1.9444153308868408,-3.562091827392578,-0.6411454081535339,-2.2583792209625244,-2.0693178176879883,-2.0147757530212402,1.7030532360076904,-0.992788553237915,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10aw_10.6.png,-7.2406415939331055,-1.7157797813415527,-1.5314915180206299,-3.6621930599212646,-0.5637883543968201,-2.2849040031433105,-1.8442811965942383,-1.264736533164978,2.9454946517944336,-0.9989314079284668,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10aw_10.8.png,-6.198821067810059,-1.6519163846969604,-0.8592773079872131,-3.8594868183135986,-0.40345990657806396,-2.049380302429199,-1.712913990020752,-0.6389957070350647,3.897510528564453,-0.9714194536209106,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10e_10.0.png,-3.1057450771331787,1.1440434455871582,-2.1910858154296875,-1.5400519371032715,-0.6200545430183411,-1.3993396759033203,-0.616689920425415,-0.9988366365432739,-0.20194962620735168,-0.7280048727989197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10e_10.10.png,-4.7103681564331055,0.5541144609451294,-2.1574578285217285,-2.140707492828369,-0.5180885791778564,-1.536372184753418,-0.4621456563472748,-0.9550294876098633,-0.0929228812456131,-0.30250775814056396,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10e_10.2.png,-3.6924543380737305,1.0033624172210693,-2.1216928958892822,-1.6890554428100586,-0.6125149130821228,-1.4790191650390625,-0.6458598971366882,-0.9340379238128662,-0.39480656385421753,-0.7326017618179321,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10e_10.4.png,-4.446747779846191,0.7830512523651123,-2.242253065109253,-1.8639451265335083,-0.6027358174324036,-1.5287272930145264,-0.7321233749389648,-1.1232202053070068,-0.38174763321876526,-0.7111767530441284,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10e_10.6.png,-4.915275573730469,0.72017902135849,-2.271620750427246,-1.9988062381744385,-0.6170034408569336,-1.5332865715026855,-0.6759207248687744,-1.1762661933898926,-0.2922811210155487,-0.6396831274032593,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10e_10.8.png,-5.001838684082031,0.6097468137741089,-2.260824680328369,-2.0638623237609863,-0.6064317226409912,-1.5758095979690552,-0.5549300909042358,-1.0993601083755493,-0.23984813690185547,-0.46117472648620605,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10eb_10.0.png,-5.294131755828857,-0.47260358929634094,-2.4877820014953613,-2.5359222888946533,-0.47914397716522217,-1.540205478668213,-1.5989364385604858,-1.6086959838867188,-0.001314682886004448,-1.0066379308700562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10eb_10.10.png,-4.413382053375244,-0.09424854069948196,-1.894465446472168,-3.2084295749664307,0.0024833809584379196,-1.7593803405761719,-1.0742249488830566,-1.1301921606063843,2.3429598808288574,-0.4145611524581909,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10eb_10.2.png,-5.005247116088867,-0.4285048246383667,-2.3119587898254395,-2.5192432403564453,-0.28759098052978516,-1.2904728651046753,-1.2906198501586914,-1.560396432876587,0.4838818907737732,-0.810614824295044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
