ImagePath,PredPSPI,PredAU4,PredAU6,PredAU7,PredAU10,PredAU12,PredAU20,PredAU25,PredAU26,PredAU43,ActualPSPI,ActualAU4,ActualAU6,ActualAU7,ActualAU9,ActualAU10,ActualAU12,ActualAU20,ActualAU25,ActualAU26,ActualAU43
10a_10.0.png,-0.046094268560409546,-0.09045690298080444,0.07347950339317322,-0.2175729125738144,0.06568674743175507,-0.042119257152080536,-0.10036283731460571,-0.021651387214660645,0.4177744388580322,-0.009088595397770405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10a_10.10.png,0.4473951756954193,-0.06730430573225021,0.3583212196826935,-0.302676796913147,0.1582542359828949,0.23986570537090302,-0.020075319334864616,0.19312289357185364,0.4961269795894623,0.06969282776117325,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10a_10.2.png,0.041318148374557495,-0.0798787921667099,0.14339730143547058,-0.19567309319972992,0.06675766408443451,0.012552877888083458,-0.08548340201377869,0.005646990612149239,0.3586253225803375,-0.007331869564950466,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10a_10.4.png,0.04774954915046692,-0.08573058992624283,0.15431001782417297,-0.20572131872177124,0.07689127326011658,0.016828356310725212,-0.08651679754257202,0.01570381224155426,0.36233755946159363,-0.0011402973905205727,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10a_10.6.png,0.12907817959785461,-0.08038213849067688,0.18965184688568115,-0.21275745332241058,0.10006728768348694,0.05771179497241974,-0.07144130766391754,0.061847984790802,0.37281814217567444,0.014504380524158478,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10a_10.8.png,0.24581356346607208,-0.07959774136543274,0.23506036400794983,-0.2600705325603485,0.13554058969020844,0.11523818969726562,-0.04857674241065979,0.11335573345422745,0.4576113224029541,0.05012728273868561,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10aw_10.0.png,-0.2758515179157257,-0.07891256362199783,-0.04872092977166176,-0.1860954761505127,-0.013589952141046524,-0.05994175374507904,-0.08710788190364838,-0.09884373843669891,0.3333130478858948,-0.04464782401919365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10aw_10.10.png,-0.10864737629890442,-0.07817572355270386,0.13793687522411346,-0.3280075788497925,0.008849622681736946,-0.03945682942867279,-0.08040422201156616,0.02611946314573288,0.6402761340141296,-0.06608778238296509,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10aw_10.2.png,-0.3415360748767853,-0.09558029472827911,-0.034600067883729935,-0.22212737798690796,-0.021544238552451134,-0.05923249572515488,-0.10548955202102661,-0.11043930053710938,0.3678017854690552,-0.056034982204437256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10aw_10.4.png,-0.3301726281642914,-0.10272316634654999,0.0030703097581863403,-0.24216273427009583,-0.024123741313815117,-0.04869266599416733,-0.11099912226200104,-0.0968569666147232,0.3967269957065582,-0.06332235038280487,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10aw_10.6.png,-0.32080474495887756,-0.09629156440496445,0.020994041115045547,-0.26746702194213867,-0.02693120390176773,-0.06133797764778137,-0.09718168526887894,-0.055192578583955765,0.40182316303253174,-0.05497850850224495,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10aw_10.8.png,-0.23841139674186707,-0.08474977314472198,0.06833981722593307,-0.29865312576293945,-0.01462752465158701,-0.054880425333976746,-0.0843503326177597,-0.0033915042877197266,0.4966270923614502,-0.05678357928991318,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10e_10.0.png,0.11346659064292908,0.23976875841617584,-0.00940939411520958,-0.07563753426074982,-0.02136431634426117,0.004006708040833473,0.01098007895052433,0.007021939381957054,0.06325121223926544,-0.041989345103502274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10e_10.10.png,-0.09103438258171082,0.17676818370819092,-0.02411073073744774,-0.16528958082199097,-0.003360914997756481,-0.010996200144290924,0.009218482300639153,0.0015988294035196304,0.10245174169540405,0.01314555760473013,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
10e_10.2.png,0.03435862064361572,0.19411562383174896,-0.014347247779369354,-0.09134291112422943,-0.015070727095007896,-0.01039166934788227,0.002821618691086769,-0.01559985801577568,0.047885533422231674,-0.03931831195950508,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10e_10.4.png,-0.03007596731185913,0.1724470555782318,-0.022052843123674393,-0.10810926556587219,-0.0071762315928936005,-0.016480544582009315,-0.0058073364198207855,-0.03777647390961647,0.04990888759493828,-0.03516670688986778,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10e_10.6.png,-0.08207115530967712,0.1671701818704605,-0.02519926056265831,-0.1208389401435852,-0.00489245168864727,-0.013338560238480568,0.0008684303611516953,-0.040977150201797485,0.049880385398864746,-0.02487875148653984,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10e_10.8.png,-0.09313830733299255,0.17658892273902893,-0.02807222306728363,-0.1393999308347702,-0.006195157766342163,-0.010488079860806465,0.009837327525019646,-0.02150328829884529,0.07041773200035095,-0.0051705725491046906,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
10eb_10.0.png,-0.06971648335456848,0.08398793637752533,-0.056642480194568634,-0.11712756007909775,0.022438760846853256,0.004642559215426445,-0.042731594294309616,-0.04600027576088905,0.21809114515781403,-0.03675706312060356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
